Timestamp,Brand,Bottom TIC OUT,ADF,Status,Volume,Middle TIC SP,Middle TIC PV,Middle TIC OUT,Bottom TIC SP,FV Full Plato,Fermentation ID,Bottom TIC PV,Top TIC PV,Plato,Top TIC OUT,Top TIC SP
2017-03-17 07:00:00+00:00,Kerberos,10.9353266,0.6597253,Maturation,716.566,30,29.35638,0,30,14.69401,Fermentor 31201731179653,29.8845711,29.6131516,5,0,30.0
2017-03-17 07:05:00+00:00,Kerberos,33.66335,0.6597253,Maturation,716.566,30,29.45819,0,30,14.69401,Fermentor 31201731179653,30.1331882,29.4211941,5,0,30.0
2017-03-17 07:10:00+00:00,Kerberos,53.8346825,0.6597253,Maturation,716.566,30,29.4333019,0,30,14.69401,Fermentor 31201731179653,30.1727276,29.4288158,5,0,30.0
2017-03-17 07:15:00+00:00,Kerberos,41.58487,0.6597253,Maturation,716.566,30,29.487812,0,30,14.69401,Fermentor 31201731179653,30.1401234,29.4515667,5,0,30.0
2017-03-17 07:20:00+00:00,Kerberos,30.7450123,0.6597253,Maturation,716.566,30,29.42473,0,30,14.69401,Fermentor 31201731179653,30.10777,29.49779,5,0,30.0
2017-03-17 07:25:00+00:00,Kerberos,17.5244141,0.6597253,Maturation,716.566,30,29.50072,0,30,14.69401,Fermentor 31201731179653,29.99907,29.46251,5,0,30.0
2017-03-17 07:30:00+00:00,Kerberos,19.5859528,0.6597253,Maturation,716.566,30,29.53225,0,30,14.69401,Fermentor 31201731179653,30.12074,29.4698,5,0,30.0
2017-03-17 07:35:00+00:00,Kerberos,63.01232,0.6597253,Maturation,716.566,30,29.5666,0,30,14.69401,Fermentor 31201731179653,30.29992,29.49324,5,0,30.0
2017-03-17 07:40:00+00:00,Kerberos,81.46208,0.6597253,Maturation,716.566,30,29.59584,0,30,14.69401,Fermentor 31201731179653,30.34494,29.40808,5,0,30.0
2017-03-17 07:45:00+00:00,Kerberos,85.10554,0.6597253,Maturation,716.566,30,29.57949,0,30,14.69401,Fermentor 31201731179653,30.30918,29.47555,5,0,30.0
2017-03-17 07:50:00+00:00,Kerberos,85.56141,0.6597253,Maturation,716.566,30,29.54667,0,30,14.69401,Fermentor 31201731179653,30.35649,29.52706,5,0,30.0
2017-03-17 07:55:00+00:00,Kerberos,82.77199,0.6597253,Maturation,716.566,30,29.375576,0,30,14.69401,Fermentor 31201731179653,30.3961983,29.7293262,5,0,30.0
2017-03-17 08:00:00+00:00,Kerberos,72.41375,0.6597253,Maturation,716.566,30,29.50976,0,30,14.69401,Fermentor 31201731179653,30.3345318,29.7694721,5,0,30.0
2017-03-17 08:05:00+00:00,Kerberos,71.76479,0.6597253,Maturation,716.566,30,29.42734,0,30,14.69401,Fermentor 31201731179653,30.36585,29.7253666,5,0,30.0
2017-03-17 08:10:00+00:00,Kerberos,76.30047,0.6597253,Maturation,716.566,30,29.5244789,0,30,14.69401,Fermentor 31201731179653,30.35556,29.6685658,5,0,30.0
2017-03-17 08:15:00+00:00,Kerberos,57.96476,0.6597253,Maturation,716.566,30,29.73852,0,30,14.69401,Fermentor 31201731179653,30.33974,29.51218,5,0,30.0
2017-03-17 08:20:00+00:00,Kerberos,48.43336,0.6597253,Maturation,716.566,30,29.7592411,0,30,14.69401,Fermentor 31201731179653,30.2481384,29.7245178,5,0,30.0
2017-03-17 08:25:00+00:00,Kerberos,48.82465,0.6597253,Maturation,716.566,30,29.5673,0,30,14.69401,Fermentor 31201731179653,30.2,29.9,5,0,30.0
2017-03-17 08:30:00+00:00,Kerberos,44.5499878,0.6597253,Maturation,716.566,30,29.41485,0,30,14.69401,Fermentor 31201731179653,30.2,29.66982,5,0,30.0
2017-03-17 08:35:00+00:00,Kerberos,59.50089,0.6597253,Maturation,716.566,30,29.6684,0,30,14.69401,Fermentor 31201731179653,30.2,29.69926,5,0,30.0
2017-03-17 08:40:00+00:00,Kerberos,58.0807266,0.6597253,Maturation,716.566,30,29.79641,0,30,14.69401,Fermentor 31201731179653,30.2,29.55505,5,0,30.0
2017-03-17 08:45:00+00:00,Kerberos,60.4697,0.6597253,Maturation,716.566,30,29.7251434,0,30,14.69401,Fermentor 31201731179653,30.2,29.7298164,5,0,30.0
2017-03-17 08:50:00+00:00,Kerberos,56.8201675,0.6597253,Maturation,716.566,30,29.7163773,0,30,14.69401,Fermentor 31201731179653,30.2,29.7380447,5,0,30.0
2017-03-17 08:55:00+00:00,Kerberos,14.0291748,0.6597253,Maturation,716.566,30,29.61576,0,30,14.69401,Fermentor 31201731179653,30.2,29.53668,5,0,30.0
2017-03-17 09:00:00+00:00,Kerberos,34.848793,0.6597253,Maturation,716.566,30,29.84217,0,30,14.69401,Fermentor 31201731179653,30.08517,29.52553,5,0,30.0
2017-03-17 09:05:00+00:00,Kerberos,49.5423546,0.6597253,Maturation,716.566,30,29.69934,0,30,14.69401,Fermentor 31201731179653,30.3,29.5762177,5,0,30.0
2017-03-17 09:10:00+00:00,Kerberos,58.9668922,0.6597253,Maturation,716.566,30,29.5741043,0,30,14.69401,Fermentor 31201731179653,30.3,29.5675659,5,0,30.0
2017-03-17 09:15:00+00:00,Kerberos,61.6206245,0.6597253,Maturation,716.566,30,29.53351,0,30,14.69401,Fermentor 31201731179653,30.3,29.55073,5,0,30.0
2017-03-17 09:20:00+00:00,Kerberos,52.7239342,0.6597253,Maturation,716.566,30,29.54747,0,30,14.69401,Fermentor 31201731179653,30.3,29.59255,5,0,30.0
2017-03-17 09:25:00+00:00,Kerberos,17.14084,0.6597253,Maturation,716.566,30,29.5256042,0,30,14.69401,Fermentor 31201731179653,30.0374165,29.5625515,5,0,30.0
2017-03-17 09:30:00+00:00,Kerberos,43.6221924,0.6597253,Maturation,716.566,30,29.88468,0,30,14.69401,Fermentor 31201731179653,30.29977,29.55066,5,0,30.0
2017-03-17 09:35:00+00:00,Kerberos,49.5228,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,30.23066,29.6809788,5,0,30.0
2017-03-17 09:40:00+00:00,Kerberos,34.5591545,0.6597253,Maturation,716.566,30,29.66782,0,30,14.69401,Fermentor 31201731179653,30.16055,29.78364,5,0,30.0
2017-03-17 09:45:00+00:00,Kerberos,31.5967026,0.6597253,Maturation,716.566,30,29.62935,0,30,14.69401,Fermentor 31201731179653,30.10117,29.5811,5,0,30.0
2017-03-17 09:50:00+00:00,Kerberos,30.7383766,0.6597253,Maturation,716.566,30,29.68327,0,30,14.69401,Fermentor 31201731179653,30.1102,29.75022,5,0,30.0
2017-03-17 09:55:00+00:00,Kerberos,50.5392876,0.6597253,Maturation,716.566,30,29.6844845,0,30,14.69401,Fermentor 31201731179653,30.1191559,29.6053658,5,0,30.0
2017-03-17 10:00:00+00:00,Kerberos,46.9809456,0.6597253,Maturation,716.566,30,29.607935,0,30,14.69401,Fermentor 31201731179653,30.12818,29.5372219,5,0,30.0
2017-03-17 10:05:00+00:00,Kerberos,54.68332,0.6597253,Maturation,716.566,30,29.63874,0,30,14.69401,Fermentor 31201731179653,30.13726,29.58294,5,0,30.0
2017-03-17 10:10:00+00:00,Kerberos,53.6693878,0.6597253,Maturation,716.566,30,29.6402473,0,30,14.69401,Fermentor 31201731179653,30.1462231,29.576643,5,0,30.0
2017-03-17 10:15:00+00:00,Kerberos,39.6713,0.6597253,Maturation,716.566,30,29.6567,0,30,14.69401,Fermentor 31201731179653,30.1553,29.5862,5,0,30.0
2017-03-17 10:20:00+00:00,Kerberos,33.67974,0.6597253,Maturation,716.566,30,29.71399,0,30,14.69401,Fermentor 31201731179653,30.16433,29.58555,5,0,30.0
2017-03-17 10:25:00+00:00,Kerberos,24.2426586,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,30.1732388,29.5516624,5,0,30.0
2017-03-17 10:30:00+00:00,Kerberos,21.39046,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,30.1822472,29.5467472,5,0,30.0
2017-03-17 10:35:00+00:00,Kerberos,21.39046,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,30.19133,29.5316086,5,0,30.0
2017-03-17 10:40:00+00:00,Kerberos,6.44371,0.6597253,Maturation,716.566,30,29.70336,0,30,14.69401,Fermentor 31201731179653,30.00333,29.5884,5,0,30.0
2017-03-17 10:45:00+00:00,Kerberos,16.0067863,0.6597253,Maturation,716.566,30,29.7830048,0,30,14.69401,Fermentor 31201731179653,30.0825348,29.52625,5,0,30.0
2017-03-17 10:50:00+00:00,Kerberos,36.13647,0.6597253,Maturation,716.566,30,29.867342,0,30,14.69401,Fermentor 31201731179653,30.1663952,29.56602,5,0,30.0
2017-03-17 10:55:00+00:00,Kerberos,12.3054075,0.6597253,Maturation,716.566,30,29.7478313,0,30,14.69401,Fermentor 31201731179653,30.0624275,29.5325336,5,0,30.0
2017-03-17 11:00:00+00:00,Kerberos,0.0145157231,0.6597253,Maturation,716.566,30,29.6661835,0,30,14.69401,Fermentor 31201731179653,30.0677738,29.5332279,5,0,30.0
2017-03-17 11:05:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.887495,0,30,14.69401,Fermentor 31201731179653,30.0137959,29.5501842,5,0,30.0
2017-03-17 11:10:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.71859,0,30,14.69401,Fermentor 31201731179653,29.95967,29.51555,5,0,30.0
2017-03-17 11:15:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.8043,0,30,14.69401,Fermentor 31201731179653,29.90578,29.69078,5,0,30.0
2017-03-17 11:20:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.8849983,0,30,14.69401,Fermentor 31201731179653,29.959837,29.7737942,5,0,30.0
2017-03-17 11:25:00+00:00,Kerberos,4.423428,0.6597253,Maturation,716.566,30,29.8073483,0,30,14.69401,Fermentor 31201731179653,30.0309181,29.7393551,5,0,30.0
2017-03-17 11:30:00+00:00,Kerberos,17.0092411,0.6597253,Maturation,716.566,30,29.693346,0,30,14.69401,Fermentor 31201731179653,30.03843,29.7044678,5,0,30.0
2017-03-17 11:35:00+00:00,Kerberos,6.283006,0.6597253,Maturation,716.566,30,29.6286678,0,30,14.69401,Fermentor 31201731179653,30.04494,29.6705875,5,0,30.0
2017-03-17 11:40:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.6472244,0,30,14.69401,Fermentor 31201731179653,29.9,29.63413,5,0,30.0
2017-03-17 11:45:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.6601868,0,30,14.69401,Fermentor 31201731179653,29.9,29.7548637,5,0,30.0
2017-03-17 11:50:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.6693,0,30,14.69401,Fermentor 31201731179653,29.9,29.6383076,5,0,30.0
2017-03-17 11:55:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.6868763,0,30,14.69401,Fermentor 31201731179653,29.9,29.6486053,5,0,30.0
2017-03-17 12:00:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.616,0,30,14.69401,Fermentor 31201731179653,29.8029251,29.747139,5,0,30.0
2017-03-17 12:05:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.6247234,0,30,14.69401,Fermentor 31201731179653,29.6721344,29.6611919,5,0,30.0
2017-03-17 12:10:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,29.6835823,29.6428089,5,0,30.0
2017-03-17 12:15:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,29.84008,29.779398,5,0,30.0
2017-03-17 12:20:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,29.7486916,29.8887711,5,0,30.0
2017-03-17 12:25:00+00:00,Kerberos,2.88071012,0.6597253,Maturation,716.566,30,29.71466,0,30,14.69401,Fermentor 31201731179653,29.9302731,29.8544254,5,0,30.0
2017-03-17 12:30:00+00:00,Kerberos,13.8007994,0.6597253,Maturation,716.566,30,29.868,9.907725,30,14.69401,Fermentor 31201731179653,30.0407562,29.814085,5,0,30.0
2017-03-17 12:35:00+00:00,Kerberos,20.86943,0.6597253,Maturation,716.566,30,30.0173016,17.1474667,30,14.69401,Fermentor 31201731179653,30.14603,29.772049,5,0,30.0
2017-03-17 12:40:00+00:00,Kerberos,16.42322,0.6597253,Maturation,716.566,30,29.9903183,4.44971037,30,14.69401,Fermentor 31201731179653,29.8604755,29.7311954,5,0,30.0
2017-03-17 12:45:00+00:00,Kerberos,47.00383,0.6597253,Maturation,716.566,30,29.73296,0,30,14.69401,Fermentor 31201731179653,30.1949043,29.7502384,5,0,30.0
2017-03-17 12:50:00+00:00,Kerberos,31.02177,0.6597253,Maturation,716.566,30,29.8207817,0,30,14.69401,Fermentor 31201731179653,30.16195,29.8938847,5,0,30.0
2017-03-17 12:55:00+00:00,Kerberos,49.1220932,0.6597253,Maturation,716.566,30,29.9316769,0,30,14.69401,Fermentor 31201731179653,30.3013077,29.9,5,0,30.0
2017-03-17 13:00:00+00:00,Kerberos,51.0689125,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.3369942,29.9,5,0,30.0
2017-03-17 13:05:00+00:00,Kerberos,49.9066925,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.3654423,29.9,5,0,30.0
2017-03-17 13:10:00+00:00,Kerberos,78.09265,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.40056,29.9,5,0,30.0
2017-03-17 13:15:00+00:00,Kerberos,91.44661,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4452343,29.9,5,0,30.0
2017-03-17 13:20:00+00:00,Kerberos,65.35725,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.260622,29.9,5,0,30.0
2017-03-17 13:25:00+00:00,Kerberos,77.6300354,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.2841988,29.9,5,0,30.0
2017-03-17 13:30:00+00:00,Kerberos,76.4072,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.3448944,29.9,5,0,30.0
2017-03-17 13:35:00+00:00,Kerberos,97.2584839,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.57049,29.9,5,0,30.0
2017-03-17 13:40:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.6,29.9,5,0,30.0
2017-03-17 13:45:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.6,29.9,5,0,30.0
2017-03-17 13:50:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.6,29.9,5,0,30.0
2017-03-17 13:55:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.6,29.9,5,0,30.0
2017-03-17 14:00:00+00:00,Kerberos,85.69192,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.3300419,29.9,5,0,30.0
2017-03-17 14:05:00+00:00,Kerberos,94.1618347,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.48478,29.9,5,0,30.0
2017-03-17 14:10:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4808674,29.9,5,0,30.0
2017-03-17 14:15:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.46656,29.9,5,0,30.0
2017-03-17 14:20:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4518852,29.9,5,0,30.0
2017-03-17 14:25:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4373589,29.9,5,0,30.0
2017-03-17 14:30:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4237823,29.9,5,0,30.0
2017-03-17 14:35:00+00:00,Kerberos,95.47828,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4086914,29.9,5,0,30.0
2017-03-17 14:40:00+00:00,Kerberos,54.5083046,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.202,29.9,5,0,30.0
2017-03-17 14:45:00+00:00,Kerberos,70.66614,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.4935837,29.9,5,0,30.0
2017-03-17 14:50:00+00:00,Kerberos,67.88872,0.6597253,Maturation,716.566,30,30,0,30,14.69401,Fermentor 31201731179653,30.3414326,29.9,5,0,30.0
2017-03-17 14:55:00+00:00,Kerberos,46.9765053,0.6597253,Maturation,716.566,30,30,2.311096,30,14.69401,Fermentor 31201731179653,30.2218533,29.9,5,0,30.0
2017-03-17 15:00:00+00:00,Kerberos,42.7805,0.6597253,Maturation,716.566,30,30,3.248932,30,14.69401,Fermentor 31201731179653,30.25694,29.9,5,0,30.0
2017-03-17 15:05:00+00:00,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Fermentor 31201731179653,Bad Input,Bad Input,Bad Input,Bad Input,
2017-03-17 15:10:00+00:00,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Fermentor 31201731179653,Bad Input,Bad Input,Bad Input,Bad Input,
2017-03-17 15:15:00+00:00,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,29.9,Bad Input,Bad Input,Bad Input,Fermentor 31201731179653,30.335783,29.9,Bad Input,Bad Input,
2017-03-17 15:20:00+00:00,Kerberos,73.2318649,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,30.3565578,29.9,5,0,30.0
2017-03-17 15:25:00+00:00,Kerberos,69.19619,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,30.38202,29.9,5,0,30.0
2017-03-17 15:30:00+00:00,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Fermentor 31201731179653,Bad Input,Bad Input,Bad Input,Bad Input,
2017-03-17 15:35:00+00:00,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Bad Input,Fermentor 31201731179653,Bad Input,Bad Input,Bad Input,Bad Input,
2017-03-17 15:40:00+00:00,Kerberos,64.17055,0.6597253,Maturation,716.566,30,29.9886475,33.0589447,30,14.69401,Fermentor 31201731179653,30.193531,29.9,5,0,30.0
2017-03-17 15:45:00+00:00,Kerberos,64.17055,0.6597253,Maturation,716.566,30,30.1566124,29.3470688,30,14.69401,Fermentor 31201731179653,30.1841965,29.9,5,0,30.0
2017-03-17 15:50:00+00:00,Kerberos,64.17055,0.6597253,Maturation,716.566,30,30.0692673,19.5443439,30,14.69401,Fermentor 31201731179653,30.17447,29.9,5,0,30.0
2017-03-17 15:55:00+00:00,Kerberos,64.17055,0.6597253,Maturation,716.566,30,29.98258,9.991926,30,14.69401,Fermentor 31201731179653,30.16481,29.9,5,0,30.0
2017-03-17 16:00:00+00:00,Kerberos,59.55479,0.6597253,Maturation,716.566,30,29.90328,1.93456972,30,14.69401,Fermentor 31201731179653,30.15525,29.9,5,0,30.0
2017-03-17 16:05:00+00:00,Kerberos,36.2848358,0.6597253,Maturation,716.566,30,29.9861355,0,30,14.69401,Fermentor 31201731179653,30.1460247,29.9,5,0,30.0
2017-03-17 16:10:00+00:00,Kerberos,34.9322281,0.6597253,Maturation,716.566,30,30.0706387,0,30,14.69401,Fermentor 31201731179653,30.13663,29.9,5,0,30.0
2017-03-17 16:15:00+00:00,Kerberos,32.79761,0.6597253,Maturation,716.566,30,30.0191936,8.555563,30,14.69401,Fermentor 31201731179653,30.1272125,29.9,5,0,30.0
2017-03-17 16:20:00+00:00,Kerberos,26.1494179,0.6597253,Maturation,716.566,30,30.0875778,3.25558758,30,14.69401,Fermentor 31201731179653,30.1176,29.9,5,0,30.0
2017-03-17 16:25:00+00:00,Kerberos,26.368639,0.6597253,Maturation,716.566,30,30.0112381,8.759819,30,14.69401,Fermentor 31201731179653,30.1085777,29.9,5,0,30.0
2017-03-17 16:30:00+00:00,Kerberos,12.55172,0.6597253,Maturation,716.566,30,30.0790138,3.10926723,30,14.69401,Fermentor 31201731179653,29.9240818,29.9,5,0,30.0
2017-03-17 16:35:00+00:00,Kerberos,17.6284714,0.6597253,Maturation,716.566,30,30.02434,0,30,14.69401,Fermentor 31201731179653,30.05461,29.9,5,0,30.0
2017-03-17 16:40:00+00:00,Kerberos,24.8950081,0.6597253,Maturation,716.566,30,29.9707832,0,30,14.69401,Fermentor 31201731179653,30.11658,29.9,5,0,30.0
2017-03-17 16:45:00+00:00,Kerberos,9.661329,0.6597253,Maturation,716.566,30,29.9179935,0,30,14.69401,Fermentor 31201731179653,30.0338078,29.9,5,0,30.0
2017-03-17 16:50:00+00:00,Kerberos,8.554935,0.6597253,Maturation,716.566,30,30.0084839,0,30,14.69401,Fermentor 31201731179653,30.0354881,29.9,5,0,30.0
2017-03-17 16:55:00+00:00,Kerberos,3.54694557,0.6597253,Maturation,716.566,30,30.0863056,0,30,14.69401,Fermentor 31201731179653,30.0301342,29.6583881,5,0,30.0
2017-03-17 17:00:00+00:00,Kerberos,3.76027846,0.6597253,Maturation,716.566,30,30.04014,0,30,14.69401,Fermentor 31201731179653,30.04443,29.67955,5,0,30.0
2017-03-17 17:05:00+00:00,Kerberos,1.28946793,0.6597253,Maturation,716.566,30,30.0302067,9.701023,30,14.69401,Fermentor 31201731179653,30.0972672,29.75256,5,0,30.0
2017-03-17 17:10:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.1924438,31.6073818,30,14.69401,Fermentor 31201731179653,30.08258,29.54497,5,0,30.0
2017-03-17 17:15:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.10941,26.2749538,30,14.69401,Fermentor 31201731179653,30.0668182,29.6759548,5,0,30.0
2017-03-17 17:20:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.01907,21.39046,30,14.69401,Fermentor 31201731179653,30.04967,29.75434,5,0,30.0
2017-03-17 17:25:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9360657,21.39046,30,14.69401,Fermentor 31201731179653,30.0339127,29.7018452,5,0,30.0
2017-03-17 17:30:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9494362,11.07669,30,14.69401,Fermentor 31201731179653,30.0179482,29.456213,5,0,30.0
2017-03-17 17:35:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.0332851,13.7381582,30,14.69401,Fermentor 31201731179653,30.00248,29.3297539,5,0,30.0
2017-03-17 17:40:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.0658684,14.1955585,30,14.69401,Fermentor 31201731179653,29.98701,29.4279137,5,0,30.0
2017-03-17 17:45:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9,3.55455637,30,14.69401,Fermentor 31201731179653,29.9702,29.68286,5,0,30.0
2017-03-17 17:50:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9,0,30,14.69401,Fermentor 31201731179653,29.955513,29.4616375,5,0,30.0
2017-03-17 17:55:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9468822,13.9587088,30,14.69401,Fermentor 31201731179653,29.9385471,29.4169712,5,0,30.0
2017-03-17 18:00:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.09675,5.840339,30,14.69401,Fermentor 31201731179653,29.9226742,29.5993671,5,0,30.0
2017-03-17 18:05:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.9467373,0.3245429,30,14.69401,Fermentor 31201731179653,29.9076614,29.5921764,5,0,30.0
2017-03-17 18:10:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.03783,0,30,14.69401,Fermentor 31201731179653,29.83186,29.42704,5,0,30.0
2017-03-17 18:15:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,30.05258,15.8633938,30,14.69401,Fermentor 31201731179653,29.71379,29.28787,5,0,30.0
2017-03-17 18:20:00+00:00,Kerberos,0,0.6597253,Maturation,716.566,30,29.936533,8.636255,30,14.69401,Fermentor 31201731179653,29.6478329,29.3444748,5,0,30.0
2017-03-17 18:25:00+00:00,Kerberos,2.82137585,0.6597253,Maturation,716.566,30,29.9641514,0,30,14.69401,Fermentor 31201731179653,29.8249035,29.3270187,5,0,30.0
2017-03-17 18:30:00+00:00,Kerberos,18.0770035,0.6597253,Maturation,716.566,30,30.0263557,0,30,14.69401,Fermentor 31201731179653,30.0411644,29.3262177,5,0,30.0
2017-03-17 18:35:00+00:00,Kerberos,56.6145248,0.6597253,Maturation,716.566,30,30.0523777,0,30,14.69401,Fermentor 31201731179653,30.5317211,30.0733376,5,0.465936661,30.0
2017-03-17 18:40:00+00:00,Kerberos,92.41323,0.6597253,Maturation,716.566,30,30.2465439,30.9289951,30,14.69401,Fermentor 31201731179653,30.40985,29.96651,5,10.0886164,30.0
2017-03-17 18:45:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30.0625248,18.0504284,30,14.69401,Fermentor 31201731179653,30.6,30.0736332,5,5.17614746,30.0
2017-03-17 18:50:00+00:00,Kerberos,100,0.6597253,Maturation,716.566,30,30.1681461,32.0079575,30,14.69401,Fermentor 31201731179653,30.6,29.8959026,5,0,30.0
2017-03-17 18:55:00+00:00,Kerberos,97.55248,0.6597253,Maturation,716.566,30,30.1736526,52.8875351,30,14.69401,Fermentor 31201731179653,30.7199154,29.8881569,5,0,30.0
2017-03-17 19:00:00+00:00,Kerberos,95.47083,0.6597253,Maturation,716.566,30,30.1522331,53.1847763,30,14.69401,Fermentor 31201731179653,30.5260735,29.880518,5,0,30.0
2017-03-17 19:05:00+00:00,Kerberos,91.38282,0.6597253,Maturation,716.566,30,30.1307659,35.71744,30,14.69401,Fermentor 31201731179653,30.4549065,29.8728638,5,0,30.0
2017-03-17 19:10:00+00:00,Kerberos,96.16168,0.6597253,Maturation,716.566,30,30.1095848,32.4998322,30,14.69401,Fermentor 31201731179653,30.48822,29.8653183,5,0,30.0
2017-03-17 19:15:00+00:00,Kerberos,71.76901,0.6597253,Maturation,716.566,30,30.0346184,16.9289227,30,14.69401,Fermentor 31201731179653,30.3976517,29.85751,5,0,30.0
2017-03-17 19:20:00+00:00,Kerberos,22.6336861,0.6597253,Maturation,716.566,30,30.1609955,15.14071,30,14.69401,Fermentor 31201731179653,30.09507,29.84977,5,0,30.0
2017-03-17 19:25:00+00:00,Kerberos,60.04334,0.6597253,Maturation,716.566,30,29.9693089,8.441384,30,14.69401,Fermentor 31201731179653,30.2393112,29.842083,5,0,30.0
2017-03-17 19:30:00+00:00,Kerberos,76.52269,0.6597253,Maturation,716.566,30,29.9672432,0,30,14.69401,Fermentor 31201731179653,30.3313828,29.8347187,5,0,30.0
2017-03-17 19:35:00+00:00,Kerberos,79.6574554,0.6597253,Maturation,716.566,30,30.1368561,20.6268444,30,14.69401,Fermentor 31201731179653,30.349493,29.8268,5,0,30.0
2017-03-17 19:40:00+00:00,Kerberos,78.09633,0.6597253,Maturation,716.566,30,30.1768932,31.7044449,30,14.69401,Fermentor 31201731179653,30.3386345,29.8200359,5,0,30.0
